,id,name,photo,reviewCount,address,phone,rating,url,latitude,longitude,categories,neighborhoods
65,lfwPRqLyX8GBFs8MmZ4EPw,"Tamo Janet, DDS",https://s3-media3.fl.yelpcdn.com/bphoto/Tl6aMxiFLrszPuJTkEgHAQ/90s.jpg,4 reviews,"1881 Yonge Street, Toronto, ON M4S 3C4, Canada",(416) 488-1881,5,https://www.yelp.com/biz/tamo-janet-dds-toronto?osq=Dentists,43.697729,-79.396058,"General Dentistry,Cosmetic Dentists",Mount Pleasant and Davisville
66,phYJGEOVXZIUI5IKafmGqQ,"Robyn Blatt, DDS",https://s3-media1.fl.yelpcdn.com/bphoto/o1i3jRwZec-5pzNMgW8XMQ/90s.jpg,1 review,"1244 King Street West, Toronto, ON M6K 1G5, Canada",(416) 536-2626,5,https://www.yelp.com/biz/robyn-blatt-dds-toronto?osq=Dentists,43.638826,-79.429149,General Dentistry,Parkdale
67,bH6Qct-oe20L347xQvdoGg,"Yoshiki Janice, DDS",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,2 reviews,"1849 Yonge St, Toronto, ON M4S 1Y2, Canada",(416) 922-6812,5,https://www.yelp.com/biz/yoshiki-janice-dds-toronto?osq=Dentists,43.69696,-79.395927,General Dentistry,Mount Pleasant and Davisville
68,s4UUx5h_B5ZbMQGhgCHaaQ,Bloor West Dentistry,https://s3-media1.fl.yelpcdn.com/bphoto/5ZxbPu8_facUQCEieG_OKA/90s.jpg,4 reviews,"2425 Bloor Street, Toronto, ON M6S 4W4, Canada",(647) 560-2028,4,https://www.yelp.com/biz/bloor-west-dentistry-toronto?osq=Dentists,43.649192,-79.483458,"Cosmetic Dentists,General Dentistry,Endodontists",Swansea
69,7UCnvK2576Y9iVKARlY3-w,Liberty Village Dental,https://s3-media1.fl.yelpcdn.com/bphoto/zzQ5NMZDSp9-O77P1NfjOQ/90s.jpg,12 reviews,"50 Lynn Williams Street, Toronto, ON M6K 3R9, Canada",(416) 533-3323,3.5,https://www.yelp.com/biz/liberty-village-dental-toronto?osq=Dentists,43.639644,-79.415185,"General Dentistry,Cosmetic Dentists",Liberty Village
70,g0EihaPz0S6dKOpgQmnFyw,Rosedale Dental Centre,https://s3-media3.fl.yelpcdn.com/bphoto/g-Q0Cbe4Uu7wAiFClNlv9g/90s.jpg,3 reviews,"890 Yonge Street, Toronto, ON M4W 3P4, Canada",(416) 967-7673,3.5,https://www.yelp.com/biz/rosedale-dental-centre-toronto?osq=Dentists,43.673298,-79.388354,"General Dentistry,Cosmetic Dentists,Oral Surgeons",Yorkville
71,HWg0VACFmbE_LoLFebSPxw,King East Dental,https://s3-media1.fl.yelpcdn.com/bphoto/8iHFpb3uerLhVq_P09u4sA/90s.jpg,3 reviews,"201 King Street E, Toronto, ON M5A 1J5, Canada",(647) 349-5999,3.5,https://www.yelp.com/biz/king-east-dental-toronto?osq=Dentists,43.650796,-79.369707,"General Dentistry,Periodontists,Cosmetic Dentists",Corktown
72,X6tuckQLv2j2G7CSvilW2A,Dental Smiles,https://s3-media4.fl.yelpcdn.com/bphoto/vJN7bRw9ME1FoLLrH8bd-A/90s.jpg,3 reviews,"340 College Street, Toronto, ON M5T 3A9, Canada",(416) 925-5434,2.5,https://www.yelp.com/biz/dental-smiles-toronto?osq=Dentists,43.657582,-79.403464,General Dentistry,
73,dBcWC8sY7ZKyfdxABC2Llw,City Oasis Dental,https://s3-media4.fl.yelpcdn.com/bphoto/WvG0Q6gCB8zLLV3z9Rstbw/90s.jpg,9 reviews,"82 Adelaide Street E, Toronto, ON M5C 1K9, Canada",(647) 980-1200,4,https://www.yelp.com/biz/city-oasis-dental-toronto-2?osq=Dentists,43.651466,-79.37473,"Cosmetic Dentists,Cosmetic Dentists,General Dentistry,General Dentistry,Endodontists,Endodontists","Corktown,Downtown Core"
74,x7Gmk5uy0dzB2fRaIhtBRA,Avalon Dentistry on Roncesvalles,https://s3-media1.fl.yelpcdn.com/bphoto/FwPlRzLh8zy4cy9FWRi4nA/90s.jpg,9 reviews,"433 Roncesvalles Avenue, Toronto, ON M6R, Canada",(416) 516-9111,3,https://www.yelp.com/biz/avalon-dentistry-on-roncesvalles-toronto?osq=Dentists,43.652241,-79.45108,"Endodontists,Endodontists,Periodontists,Periodontists,General Dentistry,General Dentistry","High Park,Roncesvalles"
75,gzNElgPqcf7P6EB9wImqLA,Marika Dekanoidze,https://s3-media3.fl.yelpcdn.com/bphoto/NlY8QpS1tBLKMj8KgyConw/90s.jpg,4 reviews,"1246 Yonge Street, Toronto, ON M4T 1W7, Canada",(416) 483-9600,3.5,https://www.yelp.com/biz/marika-dekanoidze-toronto-2?osq=Dentists,43.683039,-79.392341,General Dentistry,Summer Hill
76,iao4DxIBPaQdbCnoYOpHxw,"Richard Cameron, DDS",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,2 reviews,"2300 Yonge Street, Toronto, ON M4P 1E4, Canada",(416) 481-9542,5,https://www.yelp.com/biz/richard-cameron-dds-toronto?osq=Dentists,43.70676,-79.39833,General Dentistry,Yonge and Eglinton
77,Dsoz3ac53FoV7ehUmwV5ig,Bonnie Chandler and Associates,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"40 St Clair Avenue W, Toronto, ON M4V 1M2, Canada",(416) 927-0088,5,https://www.yelp.com/biz/bonnie-chandler-and-associates-toronto?osq=Dentists,43.688145,-79.395758,"General Dentistry,General Dentistry","Yonge and St. Clair,Deer Park"
78,IjpR2pBlgD1W47wA9D4DXQ,Goren Steve,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"463 Parliament St, Toronto, ON M5A 3A3, Canada",(416) 960-3311,5,https://www.yelp.com/biz/goren-steve-toronto?osq=Dentists,43.663871,-79.367477,General Dentistry,Cabbagetown
79,hanQ3DSf26EtvFaypW19nA,Dawson Dental Centre,https://s3-media1.fl.yelpcdn.com/bphoto/dy-EjrG3tYBGYeFgAYuhDw/90s.jpg,5 reviews,"120 Bloor St East, Toronto, ON M4W 1B7, Canada",(416) 353-8444,3.5,https://www.yelp.com/biz/dawson-dental-centre-toronto-2?osq=Dentists,43.67131,-79.383866,"Cosmetic Dentists,Cosmetic Dentists,General Dentistry,General Dentistry","Church-Wellesley Village,Downtown Core"
80,l9YMWMq5p_qAc_nEoUilmw,Fairview Dental Group,https://s3-media3.fl.yelpcdn.com/bphoto/bLTRjfdA-VjX6RU0rKoRxA/90s.jpg,1 review,"5 Fairview Mall Drive, Toronto, ON M2J 2Z1, Canada",(416) 493-4225,4,https://www.yelp.com/biz/fairview-dental-group-toronto?osq=Dentists,43.778543,-79.347905,"Cosmetic Dentists,General Dentistry,Endodontists",
81,c9eiZmPuSu9XRqSaw4mhUQ,Yonge & Front Dental Clinic,https://s3-media3.fl.yelpcdn.com/bphoto/3cY2Sqf-uTWC061IcxrgnQ/90s.jpg,4 reviews,"33 Yonge Street, Toronto, ON M5E 0A9, Canada",(416) 364-2444,5,https://www.yelp.com/biz/yonge-and-front-dental-clinic-toronto-4?osq=Dentists,43.647568,-79.376587,"General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists,Periodontists,Periodontists","St. Lawrence,Downtown Core"
82,iXZ6HaOlbMcAbVS416RRtw,Judy Sturm,https://s3-media3.fl.yelpcdn.com/bphoto/o-Jh90yD1iEj3xOxc-53Xg/90s.jpg,6 reviews,"77 Bloor St W, Toronto, ON M5S 1M2, Canada",(416) 967-4212,3,https://www.yelp.com/biz/judy-sturm-toronto?osq=Dentists,43.669236,-79.389922,"General Dentistry,General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists,Cosmetic Dentists,Orthodontists,Orthodontists,Orthodontists","Yorkville,Discovery District,Downtown Core"
83,J2gYIzlrfotDKNU1B5-LYA,United Smiles Of Kensington,https://s3-media2.fl.yelpcdn.com/bphoto/Ewk_6I2EK5gjdd2agF-vhQ/90s.jpg,10 reviews,"297 Augusta Avenue, Toronto, ON M5T 2M2, Canada",(416) 944-2178,3,https://www.yelp.com/biz/united-smiles-of-kensington-toronto?osq=Dentists,43.656445,-79.402523,"General Dentistry,Orthodontists,Cosmetic Dentists",Kensington Market
84,JUa0LXo0Gldw9qs3Iss7Og,Harbour Dental Centre,https://s3-media3.fl.yelpcdn.com/bphoto/-zB_5yo4gQfo0nNySxBBIw/90s.jpg,2 reviews,"12 Yonge Street, Toronto, ON M5E 1Z9, Canada",(416) 214-9119,5,https://www.yelp.com/biz/harbour-dental-centre-toronto?osq=Dentists,43.643162,-79.376262,"General Dentistry,Cosmetic Dentists,Periodontists",Harbourfront
85,wbPii5-tVO0AquWo1EnX-Q,Kevin Russelo and Associates,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,3 reviews,"117 Maitland Street, Toronto, ON M4Y 1E5, Canada",(416) 966-0117,3.5,https://www.yelp.com/biz/kevin-russelo-and-associates-toronto?osq=Dentists,43.664821,-79.378842,"General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists","Church-Wellesley Village,Downtown Core"
86,Wp7vCrMsDv9C-X4XEnHEIg,Imperial Street Dental,https://s3-media2.fl.yelpcdn.com/bphoto/u_WaulboGWpsCVjoW7b4sQ/90s.jpg,2 reviews,"21 Imperial Street, Toronto, ON M5P 1B9, Canada",(416) 630-4949,5,https://www.yelp.com/biz/imperial-street-dental-toronto?osq=Dentists,43.699511,-79.39747,"General Dentistry,Cosmetic Dentists,Oral Surgeons",Mount Pleasant and Davisville
87,Wp1SD-J9WnnRvyfAlJX3fQ,High Park Dental Care,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,3 reviews,"2184 A Bloor Street W, Toronto, ON M6S 1M8, Canada",(416) 766-6383,3.5,https://www.yelp.com/biz/high-park-dental-care-toronto?osq=Dentists,43.649848,-79.483338,General Dentistry,Bloor-West Village
88,147moFfUATTl1ak5SfzGsg,Yorkville Oral Surgery,https://s3-media4.fl.yelpcdn.com/bphoto/vlRSI9pRO5dQMgedF9nH2w/90s.jpg,13 reviews,"130 Bloor Street W, Toronto, ON M5S 1N5, Canada",(416) 923-2100,4,https://www.yelp.com/biz/yorkville-oral-surgery-toronto?osq=Dentists,43.669203,-79.392799,"Oral Surgeons,Oral Surgeons","Yorkville,Downtown Core"
89,IKg2jESxp85vtnomHsmdYw,Art Of Dentistry,https://s3-media1.fl.yelpcdn.com/bphoto/IpYLQWxgvwOblfrxHXyl5w/90s.jpg,4 reviews,"25 Bellair St, Toronto, ON M5R 2C8, Canada",(416) 927-7677,2,https://www.yelp.com/biz/art-of-dentistry-toronto-2?osq=Dentists,43.670769,-79.39087,"General Dentistry,Cosmetic Dentists",Yorkville
90,gYq2DbbYUfcWMB7CJPzaTQ,Infinity Dental Office,https://s3-media2.fl.yelpcdn.com/bphoto/LLSUO4HiKnfx5-fCnzY0Gw/90s.jpg,4 reviews,"31 Lower Simcoe Street, Toronto, ON M5J 3A6, Canada",(416) 463-4648,4,https://www.yelp.com/biz/infinity-dental-office-toronto?osq=Dentists,43.641823,-79.38352,General Dentistry,
91,odZ_BH9IU8sbblLKAuzK1w,Balsam Dental,https://s3-media3.fl.yelpcdn.com/bphoto/1lCMFAOvUhV-ACL11BOLKg/90s.jpg,7 reviews,"2200 Queen Street East, Toronto, ON M4E 1E7, Canada",(416) 691-8555,3,https://www.yelp.com/biz/balsam-dental-toronto?osq=Dentists,43.672486,-79.289715,General Dentistry,The Beach
92,iHFwF-2J_zARPZmyZu-jJw,Cohen Cosmetic,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,2 reviews,"1245 Dupont Street, Toronto, ON M6H 2A6, Canada",(416) 536-4521,5,https://www.yelp.com/biz/cohen-cosmetic-toronto?osq=Dentists,43.667518,-79.441757,"Pediatric Dentists,General Dentistry,Cosmetic Dentists",Wallace Emerson
93,D-Tx1tStmjLQhEvmyMzXmQ,Mercer Street Dentistry,https://s3-media3.fl.yelpcdn.com/bphoto/I6-tDxTKqK3Rxeu23JcbYw/90s.jpg,3 reviews,"22 Mercer Street, Toronto, ON M5V 1H3, Canada",(416) 205-0029,5,https://www.yelp.com/biz/mercer-street-dentistry-toronto?osq=Dentists,43.645806,-79.390512,"Cosmetic Dentists,Cosmetic Dentists,General Dentistry,General Dentistry","Entertainment District,Downtown Core"
94,yBPvOaqLmkaNqzV3KasKJQ,The Concourse Dental Centre,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,5 reviews,"77 King St W, Toronto, ON M5K 1J3, Canada",(416) 214-2001,3.5,https://www.yelp.com/biz/the-concourse-dental-centre-toronto?osq=Dentists,43.647867,-79.382059,"General Dentistry,General Dentistry","Financial District,Downtown Core"
95,zZkVCkf5a1x-LUnvMVAEzQ,Bloor Dental Clinic,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"844 Bathurst Street, Toronto, ON M5R 3G1, Canada",(416) 535-2111,4,https://www.yelp.com/biz/bloor-dental-clinic-toronto?osq=Dentists,43.666283,-79.412049,General Dentistry,Seaton Village
96,DcORKkHv5wN28vEkpRPo_A,City Dental Toronto,https://s3-media1.fl.yelpcdn.com/bphoto/GF5npy3lz-pBkfM-9ltYaQ/90s.jpg,9 reviews,"415 Yonge Street, Toronto, ON M5B 2E7, Canada",(416) 845-5500,3,https://www.yelp.com/biz/city-dental-toronto-toronto?osq=Dentists,43.659835,-79.382144,"Cosmetic Dentists,General Dentistry,Periodontists",Downtown Core
97,OvFuzL5phdZNt5wZ-XC-OA,Joseph Simardone,https://s3-media3.fl.yelpcdn.com/bphoto/-_Bkfq3a4RSJ2tdtY34NHg/90s.jpg,7 reviews,"2338 Bloor St W, Toronto, ON M6S 1P3, Canada",(416) 604-8008,3.5,https://www.yelp.com/biz/joseph-simardone-toronto?osq=Dentists,43.650425,-79.480918,General Dentistry,Bloor-West Village
98,EO7hLli8wk2fSOcePLC-fQ,Impressions The Dental Hygiene Spa,https://s3-media3.fl.yelpcdn.com/bphoto/Ev6YRMivyylK0ZiJ-tEUxQ/90s.jpg,6 reviews,"1956 Danforth Avenue, Toronto, ON M4C 1J6, Canada",(416) 916-6061,5,https://www.yelp.com/biz/impressions-the-dental-hygiene-spa-toronto?osq=Dentists,43.685395,-79.315205,Dental Hygienists,The Danforth
99,PLgYrbdbxIOnttV7QqfF7g,Benitez Alberto Dr Dent,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"344 Manning Avenue, Toronto, ON M6J 2L1, Canada",(416) 533-0345,5,https://www.yelp.com/biz/benitez-alberto-dr-dent-toronto?osq=Dentists,43.655103,-79.412644,General Dentistry,Little Italy
100,NTFGMJgsnrMbm7Ct9d0x2A,Doctor Gary Klein,https://s3-media4.fl.yelpcdn.com/bphoto/szl2yvIGfSsidiLNo0reHg/90s.jpg,1 review,"1268 Saint Clair Avenue W, Toronto, ON M6E 1B9, Canada",(416) 658-8885,5,https://www.yelp.com/biz/doctor-gary-klein-toronto?osq=Dentists,43.677412,-79.446903,General Dentistry,Corso Italia
101,Uj8q5kobjZYgr6zGV_B4mg,"Kinga Kubieniec, DMD",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,2 reviews,"790 Bay Street, Toronto, ON M5G 1N8, Canada",(416) 922-1053,5,https://www.yelp.com/biz/kinga-kubieniec-dmd-toronto?osq=Dentists,43.660455,-79.386178,"General Dentistry,General Dentistry","Discovery District,Downtown Core"
102,Mdaeu8ub8H0YW7zi_1Ox0Q,B Pulec & Associates,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,3 reviews,"2 Jane St, Toronto, ON M6S 4W3, Canada",(416) 767-1502,4.5,https://www.yelp.com/biz/b-pulec-and-associates-toronto?osq=Dentists,43.649461,-79.484916,General Dentistry,
103,UmFWdgFWRT4TINI30cz_7g,Dentistry On Danforth,https://s3-media1.fl.yelpcdn.com/bphoto/sPgPjmauthOb_OgvxmrJCQ/90s.jpg,1 review,"249 Danforth Ave, Toronto, ON M4K 1N2, Canada",(416) 466-4422,5,https://www.yelp.com/biz/dentistry-on-danforth-toronto?osq=Dentists,43.676676,-79.354945,General Dentistry,Riverdale
104,LA64TPYjOmiDdXBQoBQCAw,Downtown Dental Centre,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,5 reviews,"700 University Avenue, Toronto, ON M5G 1Z5, Canada",(416) 593-5111,4.5,https://www.yelp.com/biz/downtown-dental-centre-toronto?osq=Dentists,43.659016,-79.391191,"Dentists,Storefront Clinics",Downtown Core
105,cxbvXiLnEF942kxHW7idZw,Jay Rabinovich- Toronto Beach Dental,https://s3-media4.fl.yelpcdn.com/bphoto/RPVRBRieMgrdvxLzWMUR_w/90s.jpg,1 review,"2205 Queen Street E, Toronto, ON M4E 1E8, Canada",(416) 699-0501,4,https://www.yelp.com/biz/jay-rabinovich-toronto-beach-dental-toronto-2?osq=Dentists,43.670647,-79.296396,"General Dentistry,Dental Hygienists,Cosmetic Dentists",The Beach
106,B9z5qKSEOvP7v3hOGMa9iA,Palmerston Dental,https://s3-media2.fl.yelpcdn.com/bphoto/IMDrMME1wV7bPj6B3qDB2A/90s.jpg,1 review,"622 College Street, Toronto, ON M6G 1B4, Canada",(416) 532-1607,5,https://www.yelp.com/biz/palmerston-dental-toronto?osq=Dentists,43.655325,-79.414973,"General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists,Pediatric Dentists,Pediatric Dentists","Little Italy,Bickford Park"
107,6pwdY4cbrNLck2LKL5yqRA,Haas Manor DDS,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,2 reviews,"3044 Yonge Street, Toronto, ON M4N 2K4, Canada",(416) 787-5021,5,https://www.yelp.com/biz/haas-manor-dds-toronto?osq=Dentists,43.724828,-79.402469,Endodontists,Lawrence Park
108,3eKjj7VahnWjaNwpZnmYZQ,DentalX,https://s3-media3.fl.yelpcdn.com/bphoto/Qbf3drnp3tyVqU0eQ_20zQ/90s.jpg,4 reviews,"170 Rimrock Road, Toronto, ON M3J 3A6, Canada",(416) 630-9000,5,https://www.yelp.com/biz/dentalx-toronto-3?osq=Dentists,43.758616,-79.466257,"Cosmetic Dentists,General Dentistry",
109,kAudUVVOPMLJQA_2528uoA,Bloor West Village Dental,https://s3-media1.fl.yelpcdn.com/bphoto/4cVA_edHbromsVVE0Kyfqw/90s.jpg,1 review,"2373 Bloor Street W, Toronto, ON M6S 1P6, Canada",(416) 763-5677,5,https://www.yelp.com/biz/bloor-west-village-dental-toronto?osq=Dentists,43.649629,-79.481995,"General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists,Pediatric Dentists,Pediatric Dentists","Bloor-West Village,Swansea"
110,llF8KiDzxUHouf_dXL6XdQ,Simcoe Dental Group,https://s3-media1.fl.yelpcdn.com/bphoto/cCluIj4Lc6bahUNmhIEQ8w/90s.jpg,2 reviews,"200 Front Street W, Toronto, ON M5V 3K2, Canada",(647) 748-7787,5,https://www.yelp.com/biz/simcoe-dental-group-toronto?osq=Dentists,43.64491,-79.385537,"Dentists,Dentists","Entertainment District,Downtown Core"
111,p4o4ORg3AffEUaIJQdFRZw,"Louis Vandersluis, DDS",https://s3-media4.fl.yelpcdn.com/bphoto/iqGvQ5XA4TLDtv16Ggd8qA/90s.jpg,1 review,"586 Eglinton Avenue E, Toronto, ON M4P 1P2, Canada",(416) 483-3355,5,https://www.yelp.com/biz/louis-vandersluis-dds-toronto?osq=Dentists,43.710905,-79.379637,"General Dentistry,Periodontists,Cosmetic Dentists",Mount Pleasant and Davisville
112,_ZskpPe2GyCxI8hHiVuWHQ,Dawson Dental Centre,https://s3-media1.fl.yelpcdn.com/bphoto/HmpSiSH5oCp0dXJgjeCr_A/90s.jpg,2 reviews,"1 Queen St East, Toronto, ON M5C 2W5, Canada",(416) 364-6464,5,https://www.yelp.com/biz/dawson-dental-centre-toronto?osq=Dentists,43.652279,-79.378669,"General Dentistry,Cosmetic Dentists",Downtown Core
113,UY1Zv8y16bQSmx6eBpusiw,Paltsev Family and Cosmetic Dentistry,https://s3-media1.fl.yelpcdn.com/bphoto/i1qICstz6nlQ4L9VCTShuQ/90s.jpg,2 reviews,"265 Jane Street, Toronto, ON M6S 3Z3, Canada",(416) 769-8135,5,https://www.yelp.com/biz/paltsev-family-and-cosmetic-dentistry-toronto?osq=Dentists,43.65612,-79.48709,"General Dentistry,Cosmetic Dentists",Bloor-West Village
114,4ofBrZ_pBkrbPf85dfXHDg,Sherbourne Dental Associates,https://s3-media1.fl.yelpcdn.com/bphoto/u8tIUkBZnuGUc7-9Gn--Ig/90s.jpg,5 reviews,"600 Sherbourne Street, Toronto, ON M4X 1W4, Canada",(416) 929-6707,2.5,https://www.yelp.com/biz/sherbourne-dental-associates-toronto?osq=Dentists,43.671632,-79.376877,General Dentistry,
115,ujCBvLsjyLCGfvf_BVRMqg,The Dentistry Place,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"1033 Queen St W, Toronto, ON M6J 1H3, Canada",(416) 538-5800,5,https://www.yelp.com/biz/the-dentistry-place-toronto?osq=Dentists,43.643644,-79.4195,"General Dentistry,General Dentistry,Cosmetic Dentists,Cosmetic Dentists","Beaconsfield Village,West Queen West"
116,KIFtj4XPIIKGYsUkP9vfCw,Carlton Dental,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,3 reviews,"25 Carlton Street, Toronto, ON M5B 1L4, Canada",(416) 593-5333,3.5,https://www.yelp.com/biz/carlton-dental-toronto-2?osq=Dentists,43.661153,-79.38163,General Dentistry,Downtown Core
117,bpwWjk1WV1_UwhVcMxeU2Q,Queen Dental Office,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"718 Queen Street W, Toronto, ON M6J 1E8, Canada",(416) 703-0579,5,https://www.yelp.com/biz/queen-dental-office-toronto?osq=Dentists,43.646587,-79.409202,"General Dentistry,General Dentistry,General Dentistry,Orthodontists,Orthodontists,Orthodontists,Cosmetic Dentists,Cosmetic Dentists,Cosmetic Dentists","Niagara,Trinity Bellwoods,West Queen West"
118,BhyDaI1_SpURNRg3_9yxYA,Beach Dental,https://s3-media4.fl.yelpcdn.com/bphoto/hYL100FO1A6AcpQupXllgg/90s.jpg,2 reviews,"1870 Queen Street East, Toronto, ON M4L 1H2, Canada",(416) 699-8282,3,https://www.yelp.com/biz/beach-dental-toronto?osq=Dentists,43.668787,-79.30669,General Dentistry,The Beach
119,D0eKjGeq2Xqs8RNSx6QFGw,Pape Dental Centre,https://s3-media2.fl.yelpcdn.com/bphoto/KIuqg2EpgCV88Drf7Tc1sw/90s.jpg,1 review,"759 Pape Avenue, Toronto, ON M4K 3T2, Canada",(416) 465-3111,5,https://www.yelp.com/biz/pape-dental-centre-toronto-2?osq=Dentists,43.680612,-79.345213,"General Dentistry,Endodontists,Cosmetic Dentists",The Danforth
120,fPk5BXb6kFui1UW3OM_gjQ,"Arthur Dunec, DDS",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,3 reviews,"1910 Yonge Street, Toronto, ON M4S 3B2, Canada",(416) 485-4433,4.5,https://www.yelp.com/biz/arthur-dunec-dds-toronto?osq=Dentists,43.698466,-79.396994,General Dentistry,
121,uyyq0x5q7xCTi1z-tIVuIw,"C J Cudmore, DDS",https://s3-media1.fl.yelpcdn.com/bphoto/7k20DNMbifYyiRfABxS7WA/90s.jpg,4 reviews,"1849 Yonge Street, Toronto, ON M4S 1Y2, Canada",(416) 486-0964,5,https://www.yelp.com/biz/c-j-cudmore-dds-toronto?osq=Dentists,43.69696,-79.395927,Oral Surgeons,Mount Pleasant and Davisville
122,ezmbWMmx43umFRv2x4aSPw,"Stephen Ho, DDS",https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,1 review,"192 Dupont Street, Toronto, ON M5R 2E6, Canada",(416) 923-3312,5,https://www.yelp.com/biz/stephen-ho-dds-toronto?osq=Dentists,43.675669,-79.404202,General Dentistry,The Annex
123,Om-nDn5NHv0LdAD8DUlx4A,Endodontic Specialists,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_styleguide/fe8c0c8725d3/assets/img/default_avatars/business_90_square.png,2 reviews,"1235 Bay Street, Toronto, ON M5R 3K4, Canada",(416) 963-9988,5,https://www.yelp.com/biz/endodontic-specialists-toronto?osq=Dentists,43.67089,-79.38975,General Dentistry,Yorkville
124,_lakp7gk0uQ-G0PpyQlFgA,"Susan Huxtable, DDS",https://s3-media3.fl.yelpcdn.com/bphoto/hilLyVMmMkVDBgp7cb-1Dw/90s.jpg,1 review,"120 Adelaide St. W, Toronto, ON M5H 1T1, Canada",(416) 362-9888,5,https://www.yelp.com/biz/susan-huxtable-dds-toronto?osq=Dentists,43.650014,-79.383203,"General Dentistry,Periodontists,Cosmetic Dentists",Downtown Core
125,n1sqvIDBIH04B4hF6WQRPw,"Jordan Soll, B.Sc DDS Dip. ABAD",https://s3-media3.fl.yelpcdn.com/bphoto/cdmoAnwXqkxK7UqGR7qDWA/90s.jpg,1 review,"2179 Yonge Street, Toronto, ON M4S 2A9, Canada",(888) 444-5530,5,https://www.yelp.com/biz/jordan-soll-b-sc-dds-dip-abad-toronto?osq=Dentists,43.70526,-79.397714,"General Dentistry,General Dentistry","Yonge and Eglinton,Mount Pleasant and Davisville"
126,fTwMOQzaigaTrw30E7xuTA,Dana G. Colson-Dana G. Colson and Associates,https://s3-media4.fl.yelpcdn.com/bphoto/bv-v1gLzfXBQqq9bJ4r9rA/90s.jpg,1 review,"1950 Yonge Street, Toronto, ON M4S 1Z4, Canada",(416) 482-2133,5,https://www.yelp.com/biz/dana-g-colson-dana-g-colson-and-associates-toronto?osq=Dentists,43.699211,-79.397106,"General Dentistry,Orthodontists,Cosmetic Dentists",
127,X3hcHm6n37bmzdNWvi0PhA,North Shores Dental,https://s3-media1.fl.yelpcdn.com/bphoto/KhawLp_KHPoLj20pxRtn5w/90s.jpg,2 reviews,"916 Kingston Road, Toronto, ON M4E 1S5, Canada",(416) 694-8177,4,https://www.yelp.com/biz/north-shores-dental-toronto?osq=Dentists,43.680653,-79.289195,"General Dentistry,Cosmetic Dentists",Upper Beach
